rk,player,age,team,pos,g,gs,att,yds,td,1d,succ%,lng,y/a,y/g,a/g,fmb,awards
347.0,Andy Isabella,26.0,BAL,WR,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,
348.0,Dallin Leavitt,28.0,GNB,S,17.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
349.0,Jordan Love,24.0,GNB,QB,4.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.3,0.3,0.0,
350.0,Racey McMath,23.0,TEN,WR,5.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.8,0.2,0.0,
351.0,Scott Miller,25.0,TAM,WR,15.0,1.0,1.0,8.0,0.0,0.0,100.0,8.0,8.0,0.5,0.1,0.0,
352.0,Darnell Mooney,25.0,CHI,WR,12.0,12.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.1,0.0,
353.0,Josh Palmer,23.0,LAC,WR,16.0,11.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,1.0,
354.0,Zach Pascal,28.0,PHI,WR,17.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,
355.0,Donovan Peoples-Jones,23.0,CLE,WR,17.0,14.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,1.0,
356.0,Ben Skowronek,25.0,LAR,WR,14.0,11.0,1.0,17.0,1.0,1.0,100.0,17.0,17.0,1.2,0.1,0.0,
357.0,Jonnu Smith,27.0,NWE,TE,14.0,8.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.4,0.1,1.0,
358.0,Keith Smith,30.0,ATL,WR,17.0,6.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,
359.0,Ihmir Smith-Marsette,23.0,CHI,WR,6.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.2,0.2,1.0,
360.0,M.J. Stewart,27.0,HOU,DB,17.0,0.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,
361.0,Courtland Sutton,27.0,DEN,WR,15.0,15.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,0.0,
362.0,Adam Thielen,32.0,MIN,WR,17.0,17.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.2,0.1,0.0,
363.0,Marquez Valdes-Scantling,28.0,KAN,WR,17.0,11.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,0.0,
364.0,Jameson Williams,21.0,DET,WR,6.0,0.0,1.0,40.0,0.0,1.0,100.0,40.0,40.0,6.7,0.2,0.0,
365.0,Cedrick Wilson Jr.,27.0,MIA,WR,15.0,0.0,1.0,8.0,0.0,0.0,100.0,8.0,8.0,0.5,0.1,0.0,
366.0,Michael Woods II,22.0,CLE,WR,10.0,0.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.5,0.1,0.0,
367.0,Nelson Agholor,29.0,NWE,WR,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
368.0,Jordan Akins,30.0,HOU,TE,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
369.0,Maurice Alexander,25.0,DET,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
370.0,Josh Ali,23.0,ATL,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
371.0,Mo Alie-Cox,29.0,IND,TE,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
372.0,Stephen Anderson,29.0,ARI,TE,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
373.0,Dan Arnold,27.0,JAX,TE,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
374.0,Devin Asiasi,25.0,CIN,TE,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
375.0,Andre Baccellia,25.0,ARI,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
376.0,David Bakhtiari,31.0,GNB,LT,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
377.0,Daylen Baldwin,23.0,CLE,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
378.0,Michael Bandy,25.0,LAC,WR,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
379.0,Rashod Bateman,23.0,BAL,WR,6.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
380.0,John Bates,25.0,WAS,TE,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
381.0,Cole Beasley,33.0,2TM,WR,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
381.0,Cole Beasley,33.0,TAM,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
381.0,Cole Beasley,33.0,BUF,WR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
382.0,Blake Bell,31.0,KAN,TE,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
383.0,David Bell,22.0,CLE,WR,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
384.0,Kendall Blanton,27.0,LAR,TE,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
385.0,Khari Blasingame,26.0,CHI,FB,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
386.0,C.J. Board,29.0,TEN,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
387.0,Tyler Boyd,28.0,CIN,WR,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
388.0,Miles Boykin,26.0,PIT,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
389.0,Cameron Brate,31.0,TAM,TE,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
390.0,A.J. Brown,25.0,PHI,WR,17.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,"PB,AP-2,AP MVP-9,AP OPoY-11"
391.0,John Brown,32.0,BUF,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
392.0,Noah Brown,26.0,DAL,WR,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
393.0,Pharaoh Brown,28.0,2TM,TE,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
393.0,Pharaoh Brown,28.0,HOU,TE,3.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
393.0,Pharaoh Brown,28.0,CLE,TE,13.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
394.0,Damiere Byrd,29.0,ATL,WR,14.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
395.0,Lawrence Cager,25.0,2TM,WR,7.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
395.0,Lawrence Cager,25.0,NYJ,WR,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
395.0,Lawrence Cager,25.0,NYG,WR,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
396.0,Grant Calcaterra,24.0,PHI,TE,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
397.0,Marquez Callaway,24.0,NOR,WR,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
398.0,Jalen Camp,24.0,HOU,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
399.0,Quintez Cephus,24.0,DET,WR,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
400.0,DJ Chark,26.0,DET,WR,11.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
401.0,Robbie Chosen,29.0,2TM,WR,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
401.0,Robbie Chosen,29.0,CAR,WR,6.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
401.0,Robbie Chosen,29.0,ARI,WR,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
402.0,Tyrie Cleveland,25.0,DEN,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
403.0,Randall Cobb,32.0,GNB,WR,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
404.0,Keelan Cole,29.0,LVR,WR,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
405.0,Nico Collins,23.0,HOU,WR,10.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
406.0,Jack Conklin,28.0,CLE,RT,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
407.0,Chris Conley,30.0,2TM,WR,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
407.0,Chris Conley,30.0,HOU,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
407.0,Chris Conley,30.0,TEN,WR,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
408.0,Tanner Conner,24.0,MIA,TE,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
409.0,Amari Cooper,28.0,CLE,WR,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
410.0,Keke Coutee,25.0,IND,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
411.0,River Cracraft,28.0,MIA,WR,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
412.0,Jamison Crowder,29.0,BUF,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
413.0,Frank Darby,25.0,ATL,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
414.0,Corey Davis,27.0,NYJ,WR,13.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
415.0,Gabriel Davis,23.0,BUF,WR,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
416.0,Tyler Davis,25.0,GNB,TE,17.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
417.0,Josiah Deguara,25.0,GNB,TE,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
418.0,Will Dissly,26.0,SEA,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
419.0,Phillip Dorsett,29.0,HOU,WR,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
420.0,Greg Dulcich,22.0,DEN,TE,10.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
421.0,Ross Dwelley,27.0,SFO,TE,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
422.0,Bryan Edwards,24.0,ATL,WR,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
423.0,Ben Ellefson,26.0,MIN,TE,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
424.0,Zach Ertz,32.0,ARI,TE,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
425.0,Chris Evans,25.0,CIN,RB,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
426.0,Mike Evans,29.0,TAM,WR,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
427.0,Erik Ezukanma,22.0,MIA,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
428.0,Noah Fant,25.0,SEA,TE,17.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
429.0,Luke Farrell,25.0,JAX,TE,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
430.0,Simi Fehoko,25.0,DAL,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
431.0,Jake Ferguson,23.0,DAL,TE,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
432.0,Anthony Firkser,27.0,ATL,FB,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
433.0,Miller Forristall,24.0,CLE,TE,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
434.0,Jody Fortson,27.0,KAN,TE,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
435.0,Pat Freiermuth,24.0,PIT,TE,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
436.0,Russell Gage,26.0,TAM,WR,13.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
437.0,Michael Gallup,26.0,DAL,WR,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
438.0,Tanner Gentry,28.0,BUF,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
439.0,Zach Gentry,26.0,PIT,TE,17.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
440.0,Jake Gervase,27.0,LAR,LB,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
441.0,Mike Gesicki,27.0,MIA,TE,17.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
442.0,Reggie Gilliam,25.0,BUF,FB,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
443.0,Dallas Goedert,27.0,PHI,TE,12.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
444.0,Kenny Golladay,29.0,NYG,WR,12.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
445.0,Josh Gordon,31.0,TEN,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
446.0,A.J. Green,34.0,ARI,WR,15.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
447.0,Ryan Griffin,32.0,CHI,TE,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
448.0,Kamu Grugier-Hill,28.0,ARI,LB,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
449.0,Jalen Guyton,25.0,LAC,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
450.0,Troy Hairston,24.0,HOU,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
451.0,Jacob Harris,25.0,LAR,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
452.0,N'Keal Harry,25.0,CHI,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
453.0,Penny Hart,26.0,SEA,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
454.0,Deonte Harty,25.0,NOR,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
455.0,Hunter Henry,28.0,NWE,TE,17.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
456.0,Parker Hesse,27.0,ATL,TE,17.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
457.0,Tyler Higbee,29.0,LAR,TE,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
458.0,Tee Higgins,23.0,CIN,WR,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
459.0,T.Y. Hilton,33.0,DAL,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
460.0,T.J. Hockenson,25.0,2TM,TE,17.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
460.0,T.J. Hockenson,25.0,DET,TE,7.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
460.0,T.J. Hockenson,25.0,MIN,TE,10.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
461.0,KhaDarel Hodge,27.0,ATL,WR,17.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
462.0,Isaiah Hodgins,24.0,2TM,WR,10.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
462.0,Isaiah Hodgins,24.0,BUF,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
462.0,Isaiah Hodgins,24.0,NYG,WR,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
463.0,Cody Hollister,29.0,TEN,WR,11.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
464.0,Austin Hooper,28.0,TEN,TE,17.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
465.0,Brycen Hopkins,25.0,LAR,TE,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
466.0,DeAndre Hopkins,30.0,ARI,WR,9.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
467.0,Jesper Horsted,25.0,LVR,WR,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
468.0,Dennis Houston,23.0,DAL,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
469.0,O.J. Howard,28.0,HOU,TE,13.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
470.0,Tanner Hudson,28.0,NYG,TE,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
471.0,Lil'Jordan Humphrey,24.0,NWE,WR,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
472.0,Hayden Hurst,29.0,CIN,TE,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
473.0,DeSean Jackson,36.0,BAL,WR,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
474.0,Van Jefferson,26.0,LAR,WR,11.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
475.0,Jauan Jennings,25.0,SFO,WR,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
476.0,Brandon Johnson,24.0,DEN,WR,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
477.0,Cade Johnson,24.0,SEA,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
478.0,Jakob Johnson,28.0,LVR,FB,17.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
479.0,Juwan Johnson,26.0,NOR,TE,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
480.0,Marcus Johnson,28.0,NYG,WR,14.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
481.0,Tyron Johnson,26.0,HOU,WR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
482.0,Marcus Jones,24.0,NWE,DB,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,AP-1
483.0,Marvin Jones,32.0,JAX,WR,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
484.0,Tim Jones,24.0,JAX,WR,17.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
485.0,Brevin Jordan,22.0,HOU,TE,11.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
486.0,Tom Kennedy,26.0,DET,WR,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
487.0,Ko Kieft,24.0,TAM,TE,17.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
488.0,Mason Kinsey,24.0,TEN,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
489.0,Keith Kirkwood,28.0,NOR,WR,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
490.0,George Kittle,29.0,SFO,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,"PB,AP-2"
491.0,Dawson Knox,26.0,BUF,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
492.0,Charlie Kolar,23.0,BAL,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
493.0,Tyler Kroft,30.0,SFO,TE,11.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
494.0,Jake Kumerow,30.0,BUF,WR,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
495.0,Jarvis Landry,30.0,NOR,WR,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
496.0,Marcedes Lewis,38.0,GNB,TE,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
497.0,Isaiah Likely,22.0,BAL,TE,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
498.0,Tyler Lockett,30.0,SEA,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
499.0,Drake London,21.0,ATL,WR,17.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
500.0,Tyler Mabry,26.0,SEA,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
501.0,Chris Manhertz,30.0,JAX,TE,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
502.0,Terrace Marshall Jr.,22.0,CAR,WR,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
503.0,Trey McBride,23.0,ARI,TE,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
504.0,Lance McCutcheon,23.0,LAR,WR,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
505.0,Sean McKeon,25.0,DAL,TE,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
506.0,Tre' McKitty,23.0,LAC,TE,17.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
507.0,D.K. Metcalf,25.0,SEA,WR,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
508.0,Dax Milne,23.0,WAS,WR,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
509.0,Denzel Mims,25.0,NYJ,WR,10.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
510.0,James Mitchell,23.0,DET,TE,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
511.0,Jason Moore,27.0,LAC,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
512.0,Foster Moreau,25.0,LVR,TE,15.0,14.0,0.0,2.0,0.0,0.0,,,,0.1,0.0,1.0,
513.0,Stanley Morgan Jr.,26.0,CIN,WR,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
514.0,Quintin Morris,23.0,BUF,TE,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
515.0,Johnny Mundt,28.0,MIN,TE,17.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
516.0,Chris Myarick,27.0,NYG,FB,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
517.0,Jalen Nailor,23.0,MIN,WR,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
518.0,Albert Okwuegbunam,24.0,DEN,TE,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
519.0,Chris Olave,22.0,NOR,WR,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,AP ORoY-4
520.0,Josh Oliver,25.0,BAL,TE,17.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
521.0,Cade Otton,23.0,TAM,TE,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
522.0,Donald Parham,25.0,LAC,TE,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
523.0,DeVante Parker,29.0,NWE,WR,13.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
524.0,Colby Parkinson,23.0,SEA,TE,17.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
525.0,Dezmon Patmon,24.0,IND,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
526.0,Kyle Philips,23.0,TEN,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
527.0,Alec Pierce,22.0,IND,WR,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
528.0,Kyle Pitts,22.0,ATL,TE,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
529.0,Byron Pringle,29.0,CHI,WR,11.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
530.0,James Proche,26.0,BAL,WR,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
531.0,MyCole Pruitt,30.0,ATL,TE,13.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
532.0,Teagan Quitoriano,22.0,HOU,TE,9.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
533.0,Hunter Renfrow,27.0,LVR,WR,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
534.0,Josh Reynolds,27.0,DET,WR,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
535.0,Giovanni Ricci,26.0,CAR,TE,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
536.0,Allen Robinson,29.0,LAR,WR,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
537.0,Demarcus Robinson,28.0,BAL,WR,17.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
538.0,Richard Rodgers,30.0,LAC,TE,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
539.0,Jeremy Ruckert,22.0,NYJ,TE,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
540.0,Kyle Rudolph,33.0,TAM,TE,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
541.0,Drew Sample,26.0,CIN,TE,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
542.0,Braylon Sanders,23.0,MIA,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
543.0,Eric Saubert,28.0,DEN,TE,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
544.0,Mason Schreck,29.0,HOU,TE,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
545.0,Dalton Schultz,26.0,DAL,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
546.0,Penei Sewell,22.0,DET,RT,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
547.0,Khalil Shakir,22.0,BUF,WR,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
