rush_rk,player,rush_age,rush_g,rush_gs,rush_att,rush_yds,rush_td,rush_1d,rush_succ%,rush_lng,rush_y/a,rush_y/g,rush_a/g,rush_fmb,rush_awards,rec_rk,rec_age,rec_g,rec_gs,rec_tgt,rec_rec,rec_yds,rec_y/r,rec_td,rec_1d,rec_succ%,rec_lng,rec_r/g,rec_y/g,rec_ctch%,rec_y/tgt,rec_fmb,rec_awards
317.0,George Kittle,30.0,16.0,16.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,"PB,AP-1",47.0,30.0,16.0,16.0,90.0,65.0,1020.0,15.7,6.0,42.0,60.0,66.0,4.1,63.8,72.2,11.3,0.0,"PB,AP-1"
244.0,Gerald Everett,29.0,15.0,12.0,3.0,10.0,0.0,0.0,33.3,6.0,3.3,0.7,0.2,3.0,,79.0,29.0,15.0,12.0,70.0,51.0,411.0,8.1,3.0,25.0,50.0,31.0,3.4,27.4,72.9,5.9,3.0,
512.0,Giovanni Ricci,27.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,450.0,27.0,5.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.2,0.4,100.0,2.0,0.0,
370.0,Grant Calcaterra,25.0,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,359.0,25.0,15.0,1.0,4.0,4.0,39.0,9.8,0.0,3.0,100.0,12.0,0.3,2.6,100.0,9.8,0.0,
392.0,Greg Dulcich,23.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,384.0,23.0,2.0,1.0,4.0,3.0,25.0,8.3,0.0,2.0,50.0,13.0,1.5,12.5,75.0,6.3,0.0,
214.0,Harrison Bryant,25.0,17.0,9.0,5.0,8.0,0.0,4.0,80.0,2.0,1.6,0.5,0.3,1.0,,260.0,25.0,17.0,9.0,20.0,13.0,81.0,6.2,3.0,4.0,50.0,23.0,0.8,4.8,65.0,4.1,1.0,
431.0,Hayden Hurst,30.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,215.0,30.0,9.0,8.0,32.0,18.0,184.0,10.2,1.0,7.0,46.9,48.0,2.0,20.4,56.3,5.8,0.0,
417.0,Hunter Henry,29.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,99.0,29.0,14.0,10.0,61.0,42.0,419.0,10.0,6.0,29.0,63.9,24.0,3.0,29.9,68.9,6.9,1.0,
545.0,Ian Thomas,27.0,12.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,356.0,27.0,12.0,5.0,9.0,5.0,56.0,11.2,0.0,1.0,33.3,28.0,0.4,4.7,55.6,6.2,0.0,
530.0,Irv Smith Jr.,25.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,217.0,25.0,12.0,6.0,26.0,18.0,115.0,6.4,1.0,5.0,38.5,14.0,1.5,9.6,69.2,4.4,1.0,
