rush_rk,player,rush_age,rush_g,rush_gs,rush_att,rush_yds,rush_td,rush_1d,rush_succ%,rush_lng,rush_y/a,rush_y/g,rush_a/g,rush_fmb,rush_awards,rec_rk,rec_age,rec_g,rec_gs,rec_tgt,rec_rec,rec_yds,rec_y/r,rec_td,rec_1d,rec_succ%,rec_lng,rec_r/g,rec_y/g,rec_ctch%,rec_y/tgt,rec_fmb,rec_awards
159.0,Jase McClellan,22.0,2.0,0.0,13.0,32.0,0.0,2.0,46.2,8.0,2.5,16.0,6.5,0.0,,539.0,22.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
36.0,Javonte Williams,24.0,17.0,11.0,139.0,513.0,4.0,30.0,46.8,20.0,3.7,30.2,8.2,2.0,,70.0,24.0,17.0,11.0,70.0,52.0,346.0,6.7,0.0,14.0,37.1,34.0,3.1,20.4,74.3,4.9,2.0,
41.0,Jaylen Warren,26.0,15.0,0.0,120.0,511.0,1.0,28.0,50.0,22.0,4.3,34.1,8.0,2.0,,123.0,26.0,15.0,0.0,47.0,38.0,310.0,8.2,0.0,16.0,46.8,29.0,2.5,20.7,80.9,6.6,2.0,
67.0,Jaylen Wright,21.0,15.0,1.0,68.0,249.0,0.0,11.0,39.7,20.0,3.7,16.6,4.5,1.0,,391.0,21.0,15.0,1.0,6.0,3.0,8.0,2.7,0.0,1.0,16.7,6.0,0.2,0.5,50.0,1.3,1.0,
149.0,Jeff Wilson,29.0,9.0,0.0,16.0,57.0,0.0,3.0,43.8,14.0,3.6,6.3,1.8,0.0,,390.0,29.0,9.0,0.0,3.0,3.0,19.0,6.3,0.0,0.0,100.0,7.0,0.3,2.1,100.0,6.3,0.0,
82.0,Jeremy McNichols,29.0,17.0,1.0,55.0,261.0,4.0,15.0,58.2,28.0,4.7,15.4,3.2,0.0,,288.0,29.0,17.0,1.0,12.0,9.0,27.0,3.0,0.0,1.0,25.0,10.0,0.5,1.6,75.0,2.3,0.0,
195.0,Jermar Jefferson,24.0,2.0,0.0,6.0,22.0,0.0,1.0,83.3,8.0,3.7,11.0,3.0,0.0,,430.0,24.0,2.0,0.0,1.0,1.0,10.0,10.0,0.0,1.0,100.0,10.0,0.5,5.0,100.0,10.0,0.0,
45.0,Jerome Ford,25.0,14.0,6.0,104.0,565.0,3.0,25.0,47.1,66.0,5.4,40.4,7.4,0.0,,125.0,25.0,14.0,6.0,43.0,37.0,225.0,6.1,0.0,10.0,37.2,26.0,2.6,16.1,86.0,5.2,0.0,
13.0,Joe Mixon,28.0,14.0,14.0,245.0,1016.0,11.0,52.0,42.4,59.0,4.1,72.6,17.5,0.0,PB,134.0,28.0,14.0,14.0,52.0,36.0,309.0,8.6,1.0,12.0,53.8,37.0,2.6,22.1,69.2,5.9,0.0,PB
5.0,Jonathan Taylor,25.0,14.0,13.0,303.0,1431.0,11.0,71.0,45.9,70.0,4.7,102.2,21.6,4.0,"PB,AP CPoY-19",220.0,25.0,14.0,13.0,31.0,18.0,136.0,7.6,1.0,7.0,32.3,25.0,1.3,9.7,58.1,4.4,4.0,"PB,AP CPoY-19"
