rk,player,age,team,pos,g,gs,tgt,rec,yds,y/r,td,1d,succ%,lng,r/g,y/g,ctch%,y/tgt,fmb,awards
260.0,Harrison Bryant,25.0,CLE,TE,17.0,9.0,20.0,13.0,81.0,6.2,3.0,4.0,50.0,23.0,0.8,4.8,65.0,4.1,1.0,
261.0,Luke Farrell,26.0,JAX,TE,17.0,8.0,15.0,13.0,155.0,11.9,0.0,5.0,73.3,42.0,0.8,9.1,86.7,10.3,0.0,
262.0,Lil'Jordan Humphrey,25.0,DEN,WR,17.0,8.0,19.0,13.0,162.0,12.5,3.0,9.0,63.2,54.0,0.8,9.5,68.4,8.5,0.0,
263.0,Alec Ingold,27.0,MIA,FB,17.0,13.0,16.0,13.0,119.0,9.2,0.0,5.0,62.5,23.0,0.8,7.0,81.3,7.4,0.0,PB
264.0,Dameon Pierce,23.0,HOU,RB,14.0,7.0,17.0,13.0,101.0,7.8,0.0,3.0,52.9,27.0,0.9,7.2,76.5,5.9,0.0,
265.0,Tyquan Thornton,23.0,NWE,WR,9.0,3.0,23.0,13.0,91.0,7.0,0.0,3.0,17.4,15.0,1.4,10.1,56.5,4.0,0.0,
266.0,Brock Wright,25.0,DET,TE,14.0,4.0,14.0,13.0,91.0,7.0,1.0,2.0,64.3,25.0,0.9,6.5,92.9,6.5,0.0,
267.0,Donovan Peoples-Jones,24.0,2TM,WR,15.0,6.0,25.0,13.0,155.0,11.9,0.0,7.0,40.0,29.0,0.9,10.3,52.0,6.2,1.0,
267.0,Donovan Peoples-Jones,24.0,CLE,WR,7.0,5.0,18.0,8.0,97.0,12.1,0.0,4.0,38.9,29.0,1.1,13.9,44.4,5.4,1.0,
267.0,Donovan Peoples-Jones,24.0,DET,WR,8.0,1.0,7.0,5.0,58.0,11.6,0.0,3.0,42.9,20.0,0.6,7.3,71.4,8.3,0.0,
268.0,Dyami Brown,24.0,WAS,WR,17.0,1.0,23.0,12.0,168.0,14.0,1.0,8.0,47.8,35.0,0.7,9.9,52.2,7.3,0.0,
269.0,Gus Edwards,28.0,BAL,RB,17.0,9.0,13.0,12.0,180.0,15.0,0.0,5.0,69.2,80.0,0.7,10.6,92.3,13.8,3.0,
270.0,Ray-Ray McCloud,27.0,SFO,WR,12.0,1.0,15.0,12.0,135.0,11.3,0.0,7.0,66.7,41.0,1.0,11.3,80.0,9.0,1.0,
271.0,A.T. Perry,24.0,NOR,WR,10.0,3.0,18.0,12.0,246.0,20.5,4.0,10.0,61.1,44.0,1.2,24.6,66.7,13.7,0.0,
272.0,Stephen Sullivan,27.0,CAR,TE,11.0,0.0,24.0,12.0,125.0,10.4,0.0,5.0,37.5,20.0,1.1,11.4,50.0,5.2,0.0,
273.0,KaVontae Turpin,27.0,DAL,WR,16.0,0.0,18.0,12.0,127.0,10.6,3.0,9.0,61.1,34.0,0.8,7.9,66.7,7.1,1.0,
274.0,Cam Akers,24.0,2TM,RB,7.0,1.0,12.0,11.0,70.0,6.4,0.0,2.0,50.0,30.0,1.6,10.0,91.7,5.8,0.0,
274.0,Cam Akers,24.0,LAR,RB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
274.0,Cam Akers,24.0,MIN,RB,6.0,0.0,12.0,11.0,70.0,6.4,0.0,2.0,50.0,30.0,1.8,11.7,91.7,5.8,0.0,
275.0,Andrew Beck,27.0,HOU,FB,15.0,12.0,13.0,11.0,55.0,5.0,2.0,4.0,53.8,26.0,0.7,3.7,84.6,4.2,1.0,
276.0,Lynn Bowden Jr.,26.0,NOR,WR,15.0,3.0,16.0,11.0,83.0,7.5,0.0,2.0,37.5,17.0,0.7,5.5,68.8,5.2,1.0,
277.0,D'Onta Foreman,27.0,CHI,RB,9.0,8.0,16.0,11.0,77.0,7.0,1.0,6.0,43.8,17.0,1.2,8.6,68.8,4.8,1.0,
278.0,Julio Jones,34.0,PHI,WR,11.0,4.0,19.0,11.0,74.0,6.7,3.0,4.0,31.6,22.0,1.0,6.7,57.9,3.9,0.0,
279.0,Tim Jones,25.0,JAX,WR,17.0,2.0,18.0,11.0,83.0,7.5,0.0,4.0,38.9,15.0,0.6,4.9,61.1,4.6,0.0,
280.0,Isaiah McKenzie,28.0,IND,WR,13.0,2.0,14.0,11.0,82.0,7.5,0.0,4.0,35.7,30.0,0.8,6.3,78.6,5.9,3.0,
281.0,Scott Miller,26.0,ATL,WR,17.0,0.0,16.0,11.0,161.0,14.6,2.0,6.0,50.0,56.0,0.6,9.5,68.8,10.1,0.0,
282.0,Trent Sherfield,27.0,BUF,WR,17.0,1.0,22.0,11.0,86.0,7.8,1.0,4.0,40.9,12.0,0.6,5.1,50.0,3.9,0.0,
283.0,Stone Smartt,25.0,LAC,TE,16.0,3.0,21.0,11.0,155.0,14.1,1.0,6.0,42.9,51.0,0.7,9.7,52.4,7.4,0.0,
284.0,Patrick Taylor,25.0,GNB,RB,11.0,0.0,17.0,11.0,49.0,4.5,0.0,4.0,29.4,16.0,1.0,4.5,64.7,2.9,0.0,
285.0,Robert Tonyan,29.0,CHI,TE,17.0,6.0,17.0,11.0,112.0,10.2,0.0,6.0,47.1,24.0,0.6,6.6,64.7,6.6,0.0,
286.0,Cole Turner,23.0,WAS,TE,12.0,1.0,15.0,11.0,120.0,10.9,0.0,4.0,60.0,29.0,0.9,10.0,73.3,8.0,0.0,
287.0,Davis Allen,22.0,LAR,TE,15.0,1.0,11.0,10.0,95.0,9.5,1.0,7.0,81.8,21.0,0.7,6.3,90.9,8.6,0.0,
288.0,Jalen Guyton,26.0,LAC,WR,8.0,3.0,21.0,10.0,89.0,8.9,1.0,6.0,38.1,18.0,1.3,11.1,47.6,4.2,0.0,
289.0,Darrell Henderson,26.0,LAR,RB,4.0,4.0,14.0,10.0,103.0,10.3,0.0,3.0,28.6,32.0,2.5,25.8,71.4,7.4,0.0,
290.0,Richie James,28.0,KAN,WR,9.0,1.0,14.0,10.0,114.0,11.4,0.0,5.0,57.1,45.0,1.1,12.7,71.4,8.1,2.0,
291.0,D'Ernest Johnson,27.0,JAX,RB,17.0,0.0,12.0,10.0,140.0,14.0,0.0,6.0,50.0,42.0,0.6,8.2,83.3,11.7,0.0,
292.0,Kendre Miller,21.0,NOR,RB,8.0,0.0,11.0,10.0,117.0,11.7,0.0,5.0,54.5,33.0,1.3,14.6,90.9,10.6,0.0,
293.0,Laviska Shenault Jr.,25.0,CAR,WR,8.0,0.0,10.0,10.0,60.0,6.0,0.0,2.0,30.0,14.0,1.3,7.5,100.0,6.0,1.0,
294.0,Sterling Shepard,30.0,NYG,WR,15.0,2.0,22.0,10.0,57.0,5.7,1.0,4.0,22.7,13.0,0.7,3.8,45.5,2.6,1.0,
295.0,Geoff Swaim,30.0,ARI,TE,14.0,8.0,11.0,10.0,94.0,9.4,0.0,4.0,72.7,26.0,0.7,6.7,90.9,8.5,0.0,
296.0,Olamide Zaccheaus,26.0,PHI,WR,17.0,1.0,20.0,10.0,164.0,16.4,2.0,7.0,50.0,34.0,0.6,9.6,50.0,8.2,0.0,
297.0,River Cracraft,29.0,MIA,WR,10.0,1.0,12.0,9.0,121.0,13.4,1.0,8.0,66.7,24.0,0.9,12.1,75.0,10.1,0.0,
298.0,Keaton Mitchell,21.0,BAL,RB,8.0,2.0,11.0,9.0,93.0,10.3,0.0,5.0,63.6,32.0,1.1,11.6,81.8,8.5,0.0,
299.0,Andrew Ogletree,25.0,IND,TE,12.0,9.0,21.0,9.0,147.0,16.3,2.0,8.0,38.1,33.0,0.8,12.3,42.9,7.0,0.0,
300.0,Cordarrelle Patterson,32.0,ATL,RB,14.0,0.0,12.0,9.0,38.0,4.2,1.0,2.0,33.3,11.0,0.6,2.7,75.0,3.2,1.0,
301.0,MyCole Pruitt,31.0,ATL,TE,17.0,8.0,12.0,9.0,110.0,12.2,1.0,6.0,66.7,22.0,0.5,6.5,75.0,9.2,1.0,
302.0,Josh Whyle,24.0,TEN,TE,11.0,3.0,15.0,9.0,94.0,10.4,1.0,8.0,60.0,24.0,0.8,8.5,60.0,6.3,0.0,
303.0,Mitchell Wilcox,27.0,CIN,TE,17.0,4.0,12.0,9.0,56.0,6.2,0.0,2.0,50.0,12.0,0.5,3.3,75.0,4.7,0.0,
304.0,Josiah Deguara,26.0,GNB,TE,15.0,4.0,8.0,8.0,65.0,8.1,0.0,3.0,75.0,19.0,0.5,4.3,100.0,8.1,0.0,
305.0,Xavier Hutchinson,23.0,HOU,WR,16.0,0.0,19.0,8.0,90.0,11.3,0.0,3.0,21.1,34.0,0.5,5.6,42.1,4.7,0.0,
306.0,Joshua Kelley,26.0,LAC,RB,17.0,3.0,12.0,8.0,32.0,4.0,0.0,0.0,33.3,6.0,0.5,1.9,66.7,2.7,1.0,
307.0,Lucas Krull,25.0,DEN,TE,7.0,2.0,14.0,8.0,95.0,11.9,1.0,5.0,42.9,35.0,1.1,13.6,57.1,6.8,0.0,
308.0,Luke Schoonmaker,25.0,DAL,TE,17.0,0.0,15.0,8.0,65.0,8.1,2.0,5.0,40.0,18.0,0.5,3.8,53.3,4.3,0.0,
309.0,Ben Skowronek,26.0,LAR,WR,17.0,0.0,12.0,8.0,66.0,8.3,1.0,3.0,41.7,20.0,0.5,3.9,66.7,5.5,0.0,
310.0,Ihmir Smith-Marsette,24.0,CAR,WR,17.0,0.0,10.0,8.0,51.0,6.4,0.0,5.0,50.0,18.0,0.5,3.0,80.0,5.1,2.0,
311.0,Samori Toure,25.0,GNB,WR,11.0,0.0,18.0,8.0,78.0,9.8,0.0,4.0,27.8,35.0,0.7,7.1,44.4,4.3,1.0,
312.0,C.J. Uzomah,30.0,NYJ,TE,12.0,8.0,12.0,8.0,58.0,7.3,1.0,5.0,58.3,19.0,0.7,4.8,66.7,4.8,0.0,
313.0,Chase Claypool,25.0,2TM,WR,12.0,2.0,21.0,8.0,77.0,9.6,1.0,4.0,23.8,20.0,0.7,6.4,38.1,3.7,0.0,
313.0,Chase Claypool,25.0,CHI,WR,3.0,2.0,14.0,4.0,51.0,12.8,1.0,3.0,21.4,20.0,1.3,17.0,28.6,3.6,0.0,
313.0,Chase Claypool,25.0,MIA,WR,9.0,0.0,7.0,4.0,26.0,6.5,0.0,1.0,28.6,15.0,0.4,2.9,57.1,3.7,0.0,
314.0,Israel Abanikanda,21.0,NYJ,RB,6.0,0.0,11.0,7.0,43.0,6.1,0.0,2.0,36.4,13.0,1.2,7.2,63.6,3.9,1.0,
315.0,Mike Boone,28.0,HOU,S,9.0,0.0,9.0,7.0,40.0,5.7,0.0,2.0,44.4,12.0,0.8,4.4,77.8,4.4,1.0,
316.0,Darrynton Evans,25.0,2TM,RB,7.0,0.0,12.0,7.0,49.0,7.0,0.0,2.0,33.3,17.0,1.0,7.0,58.3,4.1,0.0,
316.0,Darrynton Evans,25.0,CHI,RB,5.0,0.0,12.0,7.0,49.0,7.0,0.0,2.0,33.3,17.0,1.4,9.8,58.3,4.1,0.0,
316.0,Darrynton Evans,25.0,MIA,RB,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
317.0,C.J. Ham,30.0,MIN,FB,17.0,5.0,9.0,7.0,25.0,3.6,0.0,1.0,33.3,7.0,0.4,1.5,77.8,2.8,0.0,PB
318.0,Ty Johnson,26.0,BUF,RB,10.0,0.0,7.0,7.0,62.0,8.9,1.0,2.0,71.4,28.0,0.7,6.2,100.0,8.9,1.0,
319.0,Charlie Jones,25.0,CIN,WR,11.0,0.0,9.0,7.0,64.0,9.1,0.0,3.0,44.4,35.0,0.6,5.8,77.8,7.1,0.0,
320.0,Charlie Kolar,24.0,BAL,TE,15.0,3.0,9.0,7.0,87.0,12.4,1.0,5.0,77.8,19.0,0.5,5.8,77.8,9.7,0.0,
321.0,Jalen Reagor,24.0,NWE,WR,11.0,1.0,23.0,7.0,138.0,19.7,0.0,5.0,21.7,39.0,0.6,12.5,30.4,6.0,0.0,
322.0,Deuce Vaughn,22.0,DAL,RB,7.0,0.0,7.0,7.0,40.0,5.7,0.0,1.0,42.9,11.0,1.0,5.7,100.0,5.7,0.0,
323.0,Darnell Washington,22.0,PIT,TE,17.0,7.0,10.0,7.0,61.0,8.7,0.0,4.0,60.0,12.0,0.4,3.6,70.0,6.1,0.0,
324.0,Trayveon Williams,26.0,CIN,RB,17.0,0.0,9.0,7.0,10.0,1.4,0.0,0.0,11.1,5.0,0.4,0.6,77.8,1.1,0.0,
325.0,Tony Jones,26.0,2TM,RB,7.0,1.0,10.0,7.0,37.0,5.3,0.0,1.0,20.0,11.0,1.0,5.3,70.0,3.7,0.0,
325.0,Tony Jones,26.0,NOR,RB,4.0,1.0,6.0,4.0,21.0,5.3,0.0,1.0,33.3,10.0,1.0,5.3,66.7,3.5,0.0,
325.0,Tony Jones,26.0,ARI,RB,3.0,0.0,4.0,3.0,16.0,5.3,0.0,0.0,0.0,11.0,1.0,5.3,75.0,4.0,0.0,
326.0,Ronnie Bell,23.0,SFO,WR,17.0,0.0,13.0,6.0,68.0,11.3,3.0,5.0,46.2,20.0,0.4,4.0,46.2,5.2,1.0,
327.0,Raheem Blackshear,24.0,CAR,RB,12.0,0.0,7.0,6.0,45.0,7.5,0.0,1.0,71.4,19.0,0.5,3.8,85.7,6.4,0.0,
328.0,Jalen Brooks,23.0,DAL,WR,7.0,0.0,6.0,6.0,64.0,10.7,0.0,4.0,83.3,24.0,0.9,9.1,100.0,10.7,0.0,
329.0,DeeJay Dallas,25.0,SEA,RB,17.0,0.0,9.0,6.0,26.0,4.3,0.0,1.0,11.1,14.0,0.4,1.5,66.7,2.9,2.0,
330.0,Keelan Doss,27.0,LAC,WR,5.0,0.0,13.0,6.0,33.0,5.5,0.0,1.0,23.1,9.0,1.2,6.6,46.2,2.5,0.0,
331.0,Tyler Goodson,23.0,IND,RB,6.0,1.0,9.0,6.0,34.0,5.7,0.0,1.0,55.6,15.0,1.0,5.7,66.7,3.8,0.0,
332.0,Jimmy Graham,37.0,NOR,TE,13.0,2.0,7.0,6.0,39.0,6.5,4.0,6.0,85.7,12.0,0.5,3.0,85.7,5.6,0.0,
333.0,Eric Gray,24.0,NYG,RB,13.0,0.0,7.0,6.0,22.0,3.7,0.0,0.0,0.0,9.0,0.5,1.7,85.7,3.1,3.0,
334.0,Julian Hill,23.0,MIA,TE,15.0,4.0,9.0,6.0,48.0,8.0,0.0,2.0,55.6,18.0,0.4,3.2,66.7,5.3,1.0,
335.0,Elijah Mitchell,25.0,SFO,RB,11.0,1.0,8.0,6.0,14.0,2.3,0.0,2.0,37.5,9.0,0.5,1.3,75.0,1.8,0.0,
336.0,Justyn Ross,24.0,KAN,WR,10.0,1.0,11.0,6.0,53.0,8.8,0.0,2.0,45.5,20.0,0.6,5.3,54.5,4.8,0.0,
337.0,Isaiah Spiller,22.0,LAC,RB,9.0,0.0,6.0,6.0,34.0,5.7,0.0,1.0,66.7,10.0,0.7,3.8,100.0,5.7,0.0,
338.0,Blake Bell,32.0,KAN,TE,17.0,3.0,9.0,5.0,26.0,5.2,1.0,1.0,44.4,8.0,0.3,1.5,55.6,2.9,1.0,
339.0,Gary Brightwell,24.0,NYG,RB,7.0,0.0,7.0,5.0,47.0,9.4,0.0,2.0,42.9,18.0,0.7,6.7,71.4,6.7,0.0,
340.0,Jason Brownlee,24.0,NYJ,WR,7.0,5.0,8.0,5.0,56.0,11.2,1.0,2.0,50.0,24.0,0.7,8.0,62.5,7.0,0.0,
341.0,Randall Cobb,33.0,NYJ,WR,11.0,1.0,17.0,5.0,39.0,7.8,1.0,3.0,17.6,15.0,0.5,3.5,29.4,2.3,0.0,
342.0,Payne Durham,23.0,TAM,TE,13.0,2.0,7.0,5.0,58.0,11.6,0.0,3.0,71.4,25.0,0.4,4.5,71.4,8.3,0.0,
343.0,Brycen Hopkins,26.0,LAR,TE,15.0,0.0,7.0,5.0,78.0,15.6,0.0,3.0,57.1,29.0,0.3,5.2,71.4,11.1,0.0,
344.0,Deon Jackson,24.0,2TM,RB,3.0,1.0,6.0,5.0,14.0,2.8,0.0,0.0,33.3,8.0,1.7,4.7,83.3,2.3,2.0,
344.0,Deon Jackson,24.0,IND,RB,2.0,1.0,6.0,5.0,14.0,2.8,0.0,0.0,33.3,8.0,2.5,7.0,83.3,2.3,2.0,
344.0,Deon Jackson,24.0,NYG,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
345.0,Marvin Jones,33.0,DET,WR,6.0,4.0,10.0,5.0,35.0,7.0,0.0,2.0,30.0,16.0,0.8,5.8,50.0,3.5,1.0,
346.0,Keith Kirkwood,29.0,NOR,WR,13.0,4.0,9.0,5.0,37.0,7.4,1.0,3.0,44.4,13.0,0.4,2.8,55.6,4.1,0.0,
347.0,Ty Montgomery,30.0,NWE,RB,13.0,0.0,12.0,5.0,40.0,8.0,0.0,3.0,33.3,17.0,0.4,3.1,41.7,3.3,0.0,
348.0,David Moore,28.0,TAM,WR,7.0,0.0,7.0,5.0,94.0,18.8,1.0,3.0,71.4,52.0,0.7,13.4,71.4,13.4,0.0,
349.0,Craig Reynolds,27.0,DET,RB,17.0,0.0,5.0,5.0,47.0,9.4,0.0,2.0,60.0,28.0,0.3,2.8,100.0,9.4,2.0,
350.0,Patrick Ricard,29.0,BAL,FB,17.0,9.0,7.0,5.0,52.0,10.4,1.0,3.0,42.9,28.0,0.3,3.1,71.4,7.4,0.0,AP-2
351.0,Ronnie Rivers,24.0,LAR,RB,9.0,1.0,5.0,5.0,22.0,4.4,0.0,0.0,40.0,10.0,0.6,2.4,100.0,4.4,0.0,
352.0,Equanimeous St. Brown,27.0,CHI,WR,7.0,2.0,6.0,5.0,62.0,12.4,0.0,3.0,83.3,21.0,0.7,8.9,83.3,10.3,0.0,
353.0,Jack Stoll,25.0,PHI,TE,17.0,10.0,8.0,5.0,38.0,7.6,0.0,2.0,50.0,14.0,0.3,2.2,62.5,4.8,0.0,
354.0,Brenton Strange,23.0,JAX,TE,14.0,4.0,9.0,5.0,35.0,7.0,1.0,2.0,22.2,17.0,0.4,2.5,55.6,3.9,0.0,
355.0,Pierre Strong,25.0,CLE,RB,17.0,1.0,8.0,5.0,47.0,9.4,0.0,1.0,25.0,41.0,0.3,2.8,62.5,5.9,1.0,
356.0,Ian Thomas,27.0,CAR,TE,12.0,5.0,9.0,5.0,56.0,11.2,0.0,1.0,33.3,28.0,0.4,4.7,55.6,6.2,0.0,
357.0,Nate Adkins,24.0,DEN,TE,10.0,1.0,5.0,4.0,22.0,5.5,0.0,1.0,20.0,11.0,0.4,2.2,80.0,4.4,0.0,
358.0,Lawrence Cager,26.0,NYG,TE,11.0,0.0,5.0,4.0,36.0,9.0,1.0,2.0,60.0,10.0,0.4,3.3,80.0,7.2,0.0,
359.0,Grant Calcaterra,25.0,PHI,TE,15.0,1.0,4.0,4.0,39.0,9.8,0.0,3.0,100.0,12.0,0.3,2.6,100.0,9.8,0.0,
360.0,DeAndre Carter,30.0,LVR,WR,17.0,1.0,7.0,4.0,39.0,9.8,0.0,0.0,28.6,16.0,0.2,2.3,57.1,5.6,2.0,
361.0,Robbie Chosen,30.0,MIA,WR,9.0,0.0,6.0,4.0,126.0,31.5,1.0,3.0,66.7,68.0,0.4,14.0,66.7,21.0,0.0,
362.0,Nick Chubb,28.0,CLE,RB,2.0,2.0,4.0,4.0,21.0,5.3,0.0,1.0,50.0,10.0,2.0,10.5,100.0,5.3,0.0,
363.0,Britain Covey,26.0,PHI,WR,16.0,0.0,6.0,4.0,42.0,10.5,0.0,2.0,66.7,22.0,0.3,2.6,66.7,7.0,2.0,
364.0,Devin Duvernay,26.0,BAL,WR,13.0,1.0,9.0,4.0,18.0,4.5,0.0,0.0,11.1,10.0,0.3,1.4,44.4,2.0,0.0,
365.0,Marquise Goodwin,33.0,CLE,WR,12.0,0.0,13.0,4.0,67.0,16.8,0.0,1.0,7.7,57.0,0.3,5.6,30.8,5.2,0.0,
366.0,Peyton Hendershot,24.0,DAL,TE,8.0,1.0,7.0,4.0,38.0,9.5,0.0,1.0,42.9,24.0,0.5,4.8,57.1,5.4,0.0,
367.0,Keaontay Ingram,24.0,ARI,RB,8.0,1.0,4.0,4.0,26.0,6.5,0.0,1.0,50.0,9.0,0.5,3.3,100.0,6.5,0.0,
368.0,Rakim Jarrett,22.0,TAM,WR,10.0,0.0,9.0,4.0,60.0,15.0,0.0,1.0,33.3,41.0,0.4,6.0,44.4,6.7,0.0,
369.0,Velus Jones Jr.,26.0,CHI,WR,14.0,0.0,7.0,4.0,20.0,5.0,0.0,1.0,42.9,11.0,0.3,1.4,57.1,2.9,0.0,
370.0,Marcedes Lewis,39.0,CHI,TE,17.0,4.0,5.0,4.0,29.0,7.3,1.0,2.0,80.0,16.0,0.2,1.7,80.0,5.8,0.0,
371.0,Zach Pascal,29.0,ARI,WR,14.0,1.0,15.0,4.0,19.0,4.8,0.0,1.0,20.0,9.0,0.3,1.4,26.7,1.3,0.0,
372.0,Boston Scott,28.0,PHI,RB,15.0,0.0,6.0,4.0,52.0,13.0,0.0,2.0,33.3,27.0,0.3,3.5,66.7,8.7,1.0,
373.0,Ben Sims,23.0,GNB,TE,17.0,1.0,6.0,4.0,21.0,5.3,1.0,3.0,66.7,12.0,0.2,1.2,66.7,3.5,0.0,
374.0,Austin Trammell,25.0,LAR,WR,16.0,0.0,7.0,4.0,29.0,7.3,0.0,2.0,28.6,14.0,0.3,1.8,57.1,4.1,3.0,
375.0,Emanuel Wilson,24.0,GNB,RB,7.0,0.0,5.0,4.0,23.0,5.8,0.0,1.0,80.0,9.0,0.6,3.3,80.0,4.6,1.0,
376.0,Alex Armah,29.0,WAS,RB,8.0,0.0,3.0,3.0,13.0,4.3,0.0,1.0,33.3,10.0,0.4,1.6,100.0,4.3,0.0,
377.0,Nick Bawden,27.0,NYJ,FB,16.0,2.0,3.0,3.0,21.0,7.0,0.0,1.0,66.7,8.0,0.2,1.3,100.0,7.0,0.0,
378.0,Khari Blasingame,27.0,CHI,FB,16.0,2.0,6.0,3.0,2.0,0.7,0.0,0.0,16.7,4.0,0.2,0.1,50.0,0.3,0.0,
379.0,Miles Boykin,27.0,PIT,WR,17.0,0.0,4.0,3.0,17.0,5.7,0.0,0.0,50.0,6.0,0.2,1.0,75.0,4.3,0.0,
380.0,Michael Burton,31.0,DEN,FB,17.0,3.0,3.0,3.0,8.0,2.7,0.0,2.0,66.7,4.0,0.2,0.5,100.0,2.7,0.0,
381.0,Chris Conley,31.0,SFO,WR,8.0,0.0,6.0,3.0,69.0,23.0,0.0,2.0,33.3,48.0,0.4,8.6,50.0,11.5,0.0,
382.0,Elijah Cooks,25.0,JAX,WR,9.0,0.0,4.0,3.0,38.0,12.7,0.0,2.0,50.0,23.0,0.3,4.2,75.0,9.5,0.0,
383.0,Jashaun Corbin,23.0,NYG,RB,6.0,0.0,3.0,3.0,12.0,4.0,0.0,1.0,33.3,7.0,0.5,2.0,100.0,4.0,0.0,
384.0,Greg Dulcich,23.0,DEN,TE,2.0,1.0,4.0,3.0,25.0,8.3,0.0,2.0,50.0,13.0,1.5,12.5,75.0,6.3,0.0,
385.0,Melvin Gordon,30.0,BAL,RB,4.0,0.0,3.0,3.0,46.0,15.3,0.0,3.0,100.0,23.0,0.8,11.5,100.0,15.3,1.0,
386.0,Kevin Harris,23.0,NWE,RB,4.0,0.0,3.0,3.0,58.0,19.3,0.0,2.0,66.7,48.0,0.8,14.5,100.0,19.3,0.0,
387.0,Hunter Luepke,23.0,DAL,RB,17.0,0.0,4.0,3.0,18.0,6.0,0.0,1.0,50.0,12.0,0.2,1.1,75.0,4.5,0.0,
388.0,Jordan Mason,24.0,SFO,RB,17.0,0.0,4.0,3.0,31.0,10.3,0.0,1.0,50.0,13.0,0.2,1.8,75.0,7.8,0.0,
389.0,D.J. Montgomery,27.0,IND,WR,7.0,0.0,8.0,3.0,56.0,18.7,1.0,3.0,37.5,34.0,0.4,8.0,37.5,7.0,0.0,
390.0,Jalen Nailor,24.0,MIN,WR,6.0,1.0,6.0,3.0,29.0,9.7,0.0,1.0,33.3,16.0,0.5,4.8,50.0,4.8,0.0,
391.0,La'Mical Perine,25.0,KAN,RB,3.0,1.0,5.0,3.0,33.0,11.0,0.0,1.0,20.0,25.0,1.0,11.0,60.0,6.6,0.0,
392.0,Eric Saubert,29.0,HOU,TE,9.0,1.0,3.0,3.0,12.0,4.0,0.0,1.0,100.0,5.0,0.3,1.3,100.0,4.0,0.0,
393.0,Trey Sermon,24.0,IND,RB,14.0,0.0,6.0,3.0,13.0,4.3,0.0,0.0,33.3,7.0,0.2,0.9,50.0,2.2,0.0,
394.0,Steven Sims,26.0,HOU,WR,3.0,0.0,3.0,3.0,25.0,8.3,0.0,1.0,33.3,23.0,1.0,8.3,100.0,8.3,0.0,
395.0,Keith Smith,31.0,ATL,FB,13.0,6.0,3.0,3.0,33.0,11.0,0.0,1.0,66.7,28.0,0.2,2.5,100.0,11.0,0.0,
396.0,Charlie Woerner,26.0,SFO,TE,17.0,2.0,3.0,3.0,32.0,10.7,0.0,1.0,66.7,20.0,0.2,1.9,100.0,10.7,0.0,
397.0,Kayshon Boutte,21.0,NWE,WR,5.0,0.0,7.0,2.0,19.0,9.5,0.0,1.0,28.6,11.0,0.4,3.8,28.6,2.7,0.0,
398.0,J.K. Dobbins,25.0,BAL,RB,1.0,1.0,3.0,2.0,15.0,7.5,0.0,0.0,66.7,10.0,2.0,15.0,66.7,5.0,0.0,
399.0,Elijah Dotson,24.0,LAC,RB,4.0,0.0,2.0,2.0,13.0,6.5,0.0,0.0,100.0,7.0,0.5,3.3,100.0,6.5,0.0,
400.0,Kenyan Drake,29.0,2TM,RB,3.0,0.0,3.0,2.0,31.0,15.5,0.0,0.0,66.7,24.0,0.7,10.3,66.7,10.3,1.0,
400.0,Kenyan Drake,29.0,BAL,RB,2.0,0.0,3.0,2.0,31.0,15.5,0.0,0.0,66.7,24.0,1.0,15.5,66.7,10.3,1.0,
400.0,Kenyan Drake,29.0,GNB,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
401.0,Damien Harris,26.0,BUF,RB,6.0,0.0,2.0,2.0,16.0,8.0,0.0,0.0,0.0,13.0,0.3,2.7,100.0,8.0,0.0,
402.0,Trishton Jackson,25.0,MIN,WR,7.0,0.0,4.0,2.0,9.0,4.5,0.0,0.0,0.0,7.0,0.3,1.3,50.0,2.3,0.0,
403.0,Tyler Johnson,25.0,LAR,WR,1.0,0.0,3.0,2.0,8.0,4.0,1.0,1.0,33.3,8.0,2.0,8.0,66.7,2.7,0.0,
404.0,Chris Manhertz,31.0,DEN,TE,16.0,4.0,4.0,2.0,16.0,8.0,0.0,1.0,50.0,10.0,0.1,1.0,50.0,4.0,0.0,
405.0,Anthony McFarland Jr.,25.0,PIT,RB,3.0,0.0,2.0,2.0,11.0,5.5,0.0,1.0,100.0,6.0,0.7,3.7,100.0,5.5,0.0,
406.0,James Mitchell,24.0,DET,TE,15.0,1.0,2.0,2.0,28.0,14.0,0.0,1.0,100.0,24.0,0.1,1.9,100.0,14.0,0.0,
407.0,Quintin Morris,24.0,BUF,TE,15.0,0.0,3.0,2.0,26.0,13.0,1.0,1.0,33.3,15.0,0.1,1.7,66.7,8.7,0.0,
408.0,Dare Ogunbowale,29.0,HOU,RB,12.0,0.0,7.0,2.0,18.0,9.0,0.0,0.0,0.0,14.0,0.2,1.5,28.6,2.6,0.0,
409.0,Adam Prentice,26.0,NOR,FB,13.0,1.0,3.0,2.0,12.0,6.0,0.0,0.0,33.3,7.0,0.2,0.9,66.7,4.0,1.0,
