rk,player,age,team,pos,g,gs,tgt,rec,yds,y/r,td,1d,succ%,lng,r/g,y/g,ctch%,y/tgt,fmb,awards
290.0,Mike Boone,27.0,DEN,RB,9.0,0.0,15.0,9.0,96.0,10.7,0.0,2.0,13.3,34.0,1.0,10.7,60.0,6.4,0.0,
291.0,River Cracraft,28.0,MIA,WR,11.0,0.0,14.0,9.0,102.0,11.3,2.0,8.0,57.1,22.0,0.8,9.3,64.3,7.3,0.0,
292.0,Anthony Firkser,27.0,ATL,FB,11.0,1.0,13.0,9.0,100.0,11.1,0.0,5.0,38.5,22.0,0.8,9.1,69.2,7.7,0.0,
293.0,Jody Fortson,27.0,KAN,TE,13.0,1.0,13.0,9.0,108.0,12.0,2.0,6.0,69.2,40.0,0.7,8.3,69.2,8.3,1.0,
294.0,Khalil Herbert,24.0,CHI,RB,13.0,1.0,12.0,9.0,57.0,6.3,1.0,2.0,16.7,25.0,0.7,4.4,75.0,4.8,0.0,
295.0,Parker Hesse,27.0,ATL,TE,17.0,7.0,11.0,9.0,89.0,9.9,0.0,6.0,81.8,22.0,0.5,5.2,81.8,8.1,0.0,
296.0,Taysom Hill,32.0,NOR,TE/QB,16.0,8.0,13.0,9.0,77.0,8.6,2.0,5.0,46.2,30.0,0.6,4.8,69.2,5.9,2.0,
297.0,DeSean Jackson,36.0,BAL,WR,7.0,1.0,17.0,9.0,153.0,17.0,0.0,5.0,47.1,62.0,1.3,21.9,52.9,9.0,0.0,
298.0,Marcus Johnson,28.0,NYG,WR,14.0,7.0,22.0,9.0,99.0,11.0,0.0,6.0,36.4,18.0,0.6,7.1,40.9,4.5,0.0,
299.0,Sony Michel,27.0,LAC,RB,10.0,0.0,13.0,9.0,53.0,5.9,0.0,1.0,38.5,9.0,0.9,5.3,69.2,4.1,0.0,
300.0,Jalen Nailor,23.0,MIN,WR,15.0,0.0,13.0,9.0,179.0,19.9,1.0,7.0,69.2,47.0,0.6,11.9,69.2,13.8,0.0,
301.0,Breshad Perriman,29.0,TAM,WR,11.0,3.0,19.0,9.0,110.0,12.2,1.0,5.0,31.6,28.0,0.8,10.0,47.4,5.8,2.0,
302.0,Craig Reynolds,26.0,DET,RB,9.0,0.0,10.0,9.0,116.0,12.9,0.0,5.0,70.0,36.0,1.0,12.9,90.0,11.6,0.0,
303.0,Brian Robinson Jr.,23.0,WAS,RB,12.0,9.0,12.0,9.0,60.0,6.7,1.0,3.0,50.0,18.0,0.8,5.0,75.0,5.0,2.0,
304.0,Eric Tomlinson,30.0,DEN,TE,17.0,12.0,13.0,9.0,79.0,8.8,2.0,5.0,69.2,18.0,0.5,4.6,69.2,6.1,0.0,
305.0,Kyren Williams,22.0,LAR,RB,10.0,0.0,12.0,9.0,76.0,8.4,0.0,5.0,58.3,15.0,0.9,7.6,75.0,6.3,0.0,
306.0,Reggie Gilliam,25.0,BUF,FB,15.0,4.0,10.0,8.0,69.0,8.6,1.0,4.0,70.0,14.0,0.5,4.6,80.0,6.9,0.0,
307.0,Tom Kennedy,26.0,DET,WR,7.0,1.0,15.0,8.0,141.0,17.6,0.0,7.0,53.3,44.0,1.1,20.1,53.3,9.4,0.0,
308.0,Marlon Mack,26.0,DEN,RB,6.0,0.0,10.0,8.0,99.0,12.4,1.0,2.0,40.0,66.0,1.3,16.5,80.0,9.9,0.0,
309.0,Quintin Morris,23.0,BUF,TE,14.0,1.0,11.0,8.0,84.0,10.5,1.0,6.0,63.6,26.0,0.6,6.0,72.7,7.6,1.0,
310.0,Kyle Philips,23.0,TEN,WR,4.0,0.0,13.0,8.0,78.0,9.8,0.0,3.0,38.5,21.0,2.0,19.5,61.5,6.0,2.0,
311.0,James Proche,26.0,BAL,WR,15.0,0.0,17.0,8.0,62.0,7.8,0.0,3.0,41.2,12.0,0.5,4.1,47.1,3.6,0.0,
312.0,Jalen Reagor,23.0,MIN,WR,17.0,0.0,13.0,8.0,104.0,13.0,1.0,5.0,53.8,38.0,0.5,6.1,61.5,8.0,4.0,
313.0,Giovanni Ricci,26.0,CAR,TE,15.0,3.0,9.0,8.0,100.0,12.5,0.0,3.0,55.6,32.0,0.5,6.7,88.9,11.1,0.0,
314.0,Cam Sims,26.0,WAS,WR,17.0,3.0,18.0,8.0,89.0,11.1,0.0,5.0,33.3,21.0,0.5,5.2,44.4,4.9,0.0,
315.0,Jeff Smith,25.0,NYJ,WR,11.0,0.0,11.0,8.0,134.0,16.8,0.0,5.0,63.6,50.0,0.7,12.2,72.7,12.2,0.0,
316.0,Andre Baccellia,25.0,ARI,WR,8.0,0.0,10.0,7.0,45.0,6.4,0.0,4.0,50.0,11.0,0.9,5.6,70.0,4.5,0.0,
317.0,J.K. Dobbins,24.0,BAL,RB,8.0,8.0,8.0,7.0,42.0,6.0,1.0,3.0,62.5,20.0,0.9,5.3,87.5,5.3,0.0,
318.0,D'Wayne Eskridge,25.0,SEA,WR,10.0,0.0,13.0,7.0,58.0,8.3,0.0,4.0,30.8,16.0,0.7,5.8,53.8,4.5,0.0,
319.0,KJ Hamler,23.0,DEN,WR,7.0,0.0,14.0,7.0,165.0,23.6,0.0,3.0,35.7,55.0,1.0,23.6,50.0,11.8,0.0,
320.0,N'Keal Harry,25.0,CHI,WR,7.0,0.0,9.0,7.0,116.0,16.6,1.0,4.0,77.8,49.0,1.0,16.6,77.8,12.9,0.0,
321.0,T.Y. Hilton,33.0,DAL,WR,3.0,0.0,10.0,7.0,121.0,17.3,0.0,5.0,60.0,52.0,2.3,40.3,70.0,12.1,0.0,
322.0,Brycen Hopkins,25.0,LAR,TE,14.0,1.0,11.0,7.0,109.0,15.6,0.0,5.0,54.5,22.0,0.5,7.8,63.6,9.9,0.0,
323.0,Velus Jones Jr.,25.0,CHI,WR,12.0,2.0,14.0,7.0,107.0,15.3,1.0,4.0,28.6,44.0,0.6,8.9,50.0,7.6,3.0,
324.0,Ko Kieft,24.0,TAM,TE,17.0,12.0,10.0,7.0,80.0,11.4,1.0,5.0,70.0,19.0,0.4,4.7,70.0,8.0,0.0,
325.0,Chris Myarick,27.0,NYG,FB,16.0,8.0,8.0,7.0,65.0,9.3,1.0,5.0,75.0,23.0,0.4,4.1,87.5,8.1,0.0,
326.0,Teagan Quitoriano,22.0,HOU,TE,9.0,6.0,14.0,7.0,113.0,16.1,2.0,5.0,42.9,52.0,0.8,12.6,50.0,8.1,0.0,
327.0,Pierre Strong,24.0,NWE,RB,15.0,0.0,7.0,7.0,42.0,6.0,0.0,3.0,42.9,16.0,0.5,2.8,100.0,6.0,0.0,
328.0,Jonathan Williams,28.0,WAS,RB,13.0,2.0,10.0,7.0,40.0,5.7,0.0,2.0,30.0,21.0,0.5,3.1,70.0,4.0,0.0,
329.0,Jamison Crowder,29.0,BUF,WR,4.0,0.0,13.0,6.0,60.0,10.0,0.0,4.0,46.2,16.0,1.5,15.0,46.2,4.6,1.0,
330.0,Malik Davis,24.0,DAL,RB,12.0,0.0,7.0,6.0,63.0,10.5,0.0,5.0,85.7,18.0,0.5,5.3,85.7,9.0,0.0,
331.0,Royce Freeman,26.0,HOU,RB,4.0,1.0,8.0,6.0,33.0,5.5,0.0,0.0,37.5,9.0,1.5,8.3,75.0,4.1,1.0,
332.0,Kenny Golladay,29.0,NYG,WR,12.0,4.0,17.0,6.0,81.0,13.5,1.0,4.0,35.3,25.0,0.5,6.8,35.3,4.8,0.0,
333.0,Brandon Johnson,24.0,DEN,WR,7.0,1.0,14.0,6.0,42.0,7.0,1.0,2.0,21.4,12.0,0.9,6.0,42.9,3.0,1.0,
334.0,Marcedes Lewis,38.0,GNB,TE,17.0,17.0,7.0,6.0,66.0,11.0,2.0,5.0,71.4,31.0,0.4,3.9,85.7,9.4,0.0,
335.0,Phillip Lindsay,28.0,IND,RB,3.0,0.0,8.0,6.0,19.0,3.2,0.0,0.0,25.0,7.0,2.0,6.3,75.0,2.4,0.0,
336.0,Chris Manhertz,30.0,JAX,TE,17.0,11.0,8.0,6.0,42.0,7.0,0.0,2.0,37.5,21.0,0.4,2.5,75.0,5.3,0.0,
337.0,Dax Milne,23.0,WAS,WR,15.0,1.0,7.0,6.0,37.0,6.2,1.0,2.0,85.7,12.0,0.4,2.5,85.7,5.3,1.0,
338.0,Trent Taylor,28.0,CIN,WR,16.0,1.0,10.0,6.0,62.0,10.3,0.0,1.0,30.0,34.0,0.4,3.9,60.0,6.2,2.0,
339.0,Laquon Treadwell,27.0,SEA,WR,6.0,0.0,10.0,6.0,42.0,7.0,0.0,3.0,30.0,17.0,1.0,7.0,60.0,4.2,0.0,
340.0,Jordan Wilkins,28.0,IND,RB,4.0,0.0,8.0,6.0,29.0,4.8,0.0,1.0,25.0,10.0,1.5,7.3,75.0,3.6,0.0,
341.0,Cole Beasley,33.0,2TM,WR,4.0,1.0,7.0,6.0,35.0,5.8,0.0,1.0,42.9,9.0,1.5,8.8,85.7,5.0,0.0,
341.0,Cole Beasley,33.0,TAM,WR,2.0,0.0,5.0,4.0,17.0,4.3,0.0,1.0,20.0,5.0,2.0,8.5,80.0,3.4,0.0,
341.0,Cole Beasley,33.0,BUF,WR,2.0,1.0,2.0,2.0,18.0,9.0,0.0,0.0,100.0,9.0,1.0,9.0,100.0,9.0,0.0,
342.0,Nick Vannett,29.0,2TM,TE,9.0,3.0,9.0,6.0,55.0,9.2,0.0,1.0,55.6,15.0,0.7,6.1,66.7,6.1,0.0,
342.0,Nick Vannett,29.0,NOR,TE,3.0,0.0,2.0,2.0,13.0,6.5,0.0,0.0,100.0,8.0,0.7,4.3,100.0,6.5,0.0,
342.0,Nick Vannett,29.0,NYG,TE,6.0,3.0,7.0,4.0,42.0,10.5,0.0,1.0,42.9,15.0,0.7,7.0,57.1,6.0,0.0,
343.0,Andrew Beck,26.0,DEN,TE,13.0,4.0,11.0,5.0,69.0,13.8,0.0,2.0,45.5,27.0,0.4,5.3,45.5,6.3,0.0,
344.0,Gary Brightwell,23.0,NYG,RB,17.0,0.0,8.0,5.0,39.0,7.8,0.0,4.0,50.0,12.0,0.3,2.3,62.5,4.9,0.0,
345.0,Dyami Brown,23.0,WAS,WR,15.0,0.0,14.0,5.0,143.0,28.6,2.0,5.0,35.7,75.0,0.3,9.5,35.7,10.2,0.0,
346.0,Malcolm Brown,29.0,LAR,RB,11.0,0.0,6.0,5.0,37.0,7.4,0.0,2.0,50.0,13.0,0.5,3.4,83.3,6.2,0.0,
347.0,Grant Calcaterra,24.0,PHI,TE,15.0,2.0,9.0,5.0,81.0,16.2,0.0,3.0,44.4,40.0,0.3,5.4,55.6,9.0,0.0,
348.0,Corey Clement,28.0,ARI,RB,9.0,1.0,7.0,5.0,54.0,10.8,0.0,3.0,42.9,21.0,0.6,6.0,71.4,7.7,0.0,
349.0,D'Onta Foreman,26.0,CAR,RB,17.0,9.0,9.0,5.0,26.0,5.2,0.0,1.0,22.2,23.0,0.3,1.5,55.6,2.9,1.0,
350.0,Troy Hairston,24.0,HOU,TE,16.0,5.0,8.0,5.0,19.0,3.8,0.0,0.0,25.0,7.0,0.3,1.2,62.5,2.4,0.0,
351.0,Zander Horvath,24.0,LAC,FB,15.0,2.0,8.0,5.0,8.0,1.6,2.0,2.0,37.5,5.0,0.3,0.5,62.5,1.0,0.0,
352.0,Jakob Johnson,28.0,LVR,FB,17.0,9.0,6.0,5.0,10.0,2.0,0.0,0.0,0.0,5.0,0.3,0.6,83.3,1.7,0.0,
353.0,Gunner Olszewski,26.0,PIT,WR,16.0,2.0,7.0,5.0,53.0,10.6,0.0,1.0,42.9,31.0,0.3,3.3,71.4,7.6,2.0,
354.0,Ronnie Rivers,23.0,LAR,RB,8.0,1.0,5.0,5.0,29.0,5.8,0.0,1.0,80.0,14.0,0.6,3.6,100.0,5.8,0.0,
355.0,Armani Rogers,25.0,WAS,TE,11.0,3.0,6.0,5.0,64.0,12.8,0.0,4.0,66.7,23.0,0.5,5.8,83.3,10.7,0.0,
356.0,Boston Scott,27.0,PHI,RB,15.0,2.0,6.0,5.0,15.0,3.0,0.0,0.0,16.7,5.0,0.3,1.0,83.3,2.5,0.0,
357.0,Deven Thompkins,23.0,TAM,WR,5.0,1.0,10.0,5.0,32.0,6.4,0.0,1.0,20.0,13.0,1.0,6.4,50.0,3.2,1.0,
358.0,Samori Toure,24.0,GNB,WR,11.0,2.0,10.0,5.0,82.0,16.4,1.0,2.0,30.0,37.0,0.5,7.5,50.0,8.2,1.0,
359.0,Derek Watt,30.0,PIT,FB,17.0,3.0,5.0,5.0,11.0,2.2,1.0,1.0,40.0,5.0,0.3,0.6,100.0,2.2,0.0,
360.0,Michael Woods II,22.0,CLE,WR,10.0,0.0,10.0,5.0,45.0,9.0,0.0,3.0,40.0,15.0,0.5,4.5,50.0,4.5,0.0,
361.0,Tony Jones,25.0,2TM,RB,6.0,0.0,8.0,5.0,30.0,6.0,0.0,0.0,37.5,9.0,0.8,5.0,62.5,3.8,0.0,
361.0,Tony Jones,25.0,NOR,RB,2.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,50.0,7.0,1.0,6.0,100.0,6.0,0.0,
361.0,Tony Jones,25.0,SEA,RB,4.0,0.0,6.0,3.0,18.0,6.0,0.0,0.0,33.3,9.0,0.8,4.5,50.0,3.0,0.0,
362.0,Chris Conley,30.0,2TM,WR,9.0,1.0,7.0,4.0,46.0,11.5,0.0,2.0,57.1,27.0,0.4,5.1,57.1,6.6,0.0,
362.0,Chris Conley,30.0,HOU,WR,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
362.0,Chris Conley,30.0,TEN,WR,7.0,1.0,5.0,4.0,46.0,11.5,0.0,2.0,80.0,27.0,0.6,6.6,80.0,9.2,0.0,
363.0,Tyler Davis,25.0,GNB,TE,17.0,1.0,7.0,4.0,26.0,6.5,0.0,1.0,14.3,23.0,0.2,1.5,57.1,3.7,0.0,
364.0,Luke Farrell,25.0,JAX,TE,17.0,0.0,4.0,4.0,40.0,10.0,0.0,3.0,75.0,15.0,0.2,2.4,100.0,10.0,0.0,
365.0,Myles Gaskin,25.0,MIA,RB,4.0,0.0,6.0,4.0,28.0,7.0,0.0,0.0,50.0,16.0,1.0,7.0,66.7,4.7,0.0,
366.0,Ryan Griffin,32.0,CHI,TE,15.0,0.0,8.0,4.0,26.0,6.5,0.0,1.0,25.0,18.0,0.3,1.7,50.0,3.3,0.0,
367.0,Keaontay Ingram,23.0,ARI,RB,12.0,0.0,5.0,4.0,21.0,5.3,0.0,1.0,20.0,24.0,0.3,1.8,80.0,4.2,0.0,
368.0,David Johnson,31.0,NOR,RB,5.0,0.0,4.0,4.0,47.0,11.8,0.0,3.0,100.0,21.0,0.8,9.4,100.0,11.8,1.0,
369.0,Marcus Jones,24.0,NWE,DB,15.0,4.0,4.0,4.0,78.0,19.5,1.0,3.0,75.0,48.0,0.3,5.2,100.0,19.5,1.0,AP-1
370.0,Charlie Kolar,23.0,BAL,TE,2.0,0.0,6.0,4.0,49.0,12.3,0.0,3.0,66.7,15.0,2.0,24.5,66.7,8.2,0.0,
371.0,Tyler Kroft,30.0,SFO,TE,11.0,4.0,5.0,4.0,57.0,14.3,0.0,2.0,80.0,28.0,0.4,5.2,80.0,11.4,0.0,
372.0,Jake Kumerow,30.0,BUF,WR,6.0,1.0,7.0,4.0,64.0,16.0,0.0,4.0,57.1,39.0,0.7,10.7,57.1,9.1,0.0,
373.0,Rashaad Penny,26.0,SEA,RB,5.0,5.0,5.0,4.0,16.0,4.0,0.0,2.0,60.0,6.0,0.8,3.2,80.0,3.2,1.0,
374.0,Anthony Schwartz,22.0,CLE,WR,11.0,1.0,10.0,4.0,51.0,12.8,0.0,2.0,30.0,19.0,0.4,4.6,40.0,5.1,1.0,
375.0,Stone Smartt,24.0,LAC,TE,7.0,1.0,5.0,4.0,17.0,4.3,0.0,1.0,20.0,8.0,0.6,2.4,80.0,3.4,0.0,
376.0,Freddie Swain,24.0,DEN,WR,3.0,1.0,6.0,4.0,74.0,18.5,0.0,3.0,50.0,52.0,1.3,24.7,66.7,12.3,1.0,
377.0,Tylan Wallace,23.0,BAL,WR,9.0,0.0,7.0,4.0,33.0,8.3,0.0,1.0,42.9,12.0,0.4,3.7,57.1,4.7,0.0,
378.0,Montrell Washington,23.0,DEN,WR,15.0,1.0,9.0,4.0,2.0,0.5,0.0,0.0,0.0,4.0,0.3,0.1,44.4,0.2,5.0,
379.0,Darrel Williams,27.0,ARI,RB,6.0,0.0,8.0,4.0,9.0,2.3,0.0,0.0,12.5,6.0,0.7,1.5,50.0,1.1,0.0,
380.0,Stephen Anderson,29.0,ARI,TE,16.0,0.0,7.0,3.0,9.0,3.0,0.0,0.0,14.3,6.0,0.2,0.6,42.9,1.3,0.0,
381.0,Julius Chestnut,22.0,TEN,RB,6.0,0.0,3.0,3.0,41.0,13.7,0.0,1.0,66.7,33.0,0.5,6.8,100.0,13.7,0.0,
382.0,Tevin Coleman,29.0,SFO,RB,5.0,0.0,3.0,3.0,44.0,14.7,1.0,2.0,66.7,30.0,0.6,8.8,100.0,14.7,0.0,
383.0,Ross Dwelley,27.0,SFO,TE,12.0,0.0,5.0,3.0,105.0,35.0,1.0,3.0,60.0,56.0,0.3,8.8,60.0,21.0,0.0,
384.0,Bryan Edwards,24.0,ATL,WR,7.0,1.0,5.0,3.0,15.0,5.0,0.0,0.0,20.0,10.0,0.4,2.1,60.0,3.0,0.0,
385.0,Ben Ellefson,26.0,MIN,TE,4.0,1.0,3.0,3.0,26.0,8.7,0.0,2.0,66.7,12.0,0.8,6.5,100.0,8.7,0.0,
386.0,Chris Evans,25.0,CIN,RB,12.0,0.0,4.0,3.0,38.0,12.7,1.0,2.0,50.0,26.0,0.3,3.2,75.0,9.5,0.0,
387.0,Simi Fehoko,25.0,DAL,WR,5.0,0.0,4.0,3.0,24.0,8.0,0.0,1.0,50.0,12.0,0.6,4.8,75.0,6.0,0.0,
388.0,Penny Hart,26.0,SEA,WR,9.0,0.0,4.0,3.0,20.0,6.7,0.0,1.0,25.0,15.0,0.3,2.2,75.0,5.0,0.0,
389.0,Cody Hollister,29.0,TEN,WR,11.0,3.0,5.0,3.0,54.0,18.0,0.0,2.0,40.0,27.0,0.3,4.9,60.0,10.8,0.0,
390.0,Jesper Horsted,25.0,LVR,WR,15.0,0.0,4.0,3.0,19.0,6.3,0.0,0.0,25.0,9.0,0.2,1.3,75.0,4.8,0.0,
391.0,D'Ernest Johnson,26.0,CLE,RB,15.0,0.0,3.0,3.0,7.0,2.3,0.0,0.0,33.3,7.0,0.2,0.5,100.0,2.3,0.0,
392.0,Tim Jones,24.0,JAX,WR,17.0,1.0,4.0,3.0,30.0,10.0,0.0,1.0,75.0,20.0,0.2,1.8,75.0,7.5,0.0,
393.0,Elijah Mitchell,24.0,SFO,RB,5.0,1.0,4.0,3.0,7.0,2.3,0.0,0.0,50.0,5.0,0.6,1.4,75.0,1.8,0.0,
394.0,Ty Montgomery,29.0,NWE,WR,1.0,0.0,4.0,3.0,15.0,5.0,1.0,1.0,25.0,7.0,3.0,15.0,75.0,3.8,0.0,
395.0,Adam Prentice,25.0,NOR,FB,11.0,2.0,3.0,3.0,9.0,3.0,0.0,1.0,33.3,4.0,0.3,0.8,100.0,3.0,1.0,
396.0,Kyle Rudolph,33.0,TAM,TE,9.0,0.0,5.0,3.0,28.0,9.3,1.0,2.0,60.0,12.0,0.3,3.1,60.0,5.6,0.0,
397.0,Isaiah Spiller,21.0,LAC,RB,6.0,0.0,3.0,3.0,13.0,4.3,0.0,0.0,33.3,8.0,0.5,2.2,100.0,4.3,0.0,
398.0,Mike Strachan,25.0,IND,WR,13.0,0.0,9.0,3.0,59.0,19.7,0.0,3.0,33.3,23.0,0.2,4.5,33.3,6.6,0.0,
399.0,Ke'Shawn Vaughn,25.0,TAM,RB,15.0,0.0,4.0,3.0,19.0,6.3,0.0,1.0,25.0,11.0,0.2,1.3,75.0,4.8,0.0,
400.0,Maxx Williams,28.0,ARI,TE,11.0,1.0,3.0,3.0,18.0,6.0,0.0,0.0,100.0,7.0,0.3,1.6,100.0,6.0,0.0,
401.0,Devin Asiasi,25.0,CIN,TE,12.0,0.0,4.0,2.0,5.0,2.5,0.0,0.0,25.0,6.0,0.2,0.4,50.0,1.3,0.0,
402.0,Daylen Baldwin,23.0,CLE,WR,1.0,0.0,2.0,2.0,25.0,12.5,0.0,2.0,100.0,15.0,2.0,25.0,100.0,12.5,0.0,
403.0,Blake Bell,31.0,KAN,TE,3.0,1.0,2.0,2.0,20.0,10.0,1.0,1.0,50.0,17.0,0.7,6.7,100.0,10.0,0.0,
404.0,Giovani Bernard,31.0,TAM,RB,8.0,0.0,2.0,2.0,-1.0,-0.5,0.0,0.0,0.0,6.0,0.3,-0.1,100.0,-0.5,1.0,
405.0,Kendall Blanton,27.0,LAR,TE,4.0,0.0,2.0,2.0,35.0,17.5,0.0,1.0,100.0,28.0,0.5,8.8,100.0,17.5,0.0,
406.0,Miles Boykin,26.0,PIT,WR,16.0,1.0,3.0,2.0,11.0,5.5,0.0,1.0,33.3,11.0,0.1,0.7,66.7,3.7,0.0,
407.0,Spencer Brown,24.0,CAR,RB,2.0,0.0,4.0,2.0,10.0,5.0,0.0,0.0,25.0,9.0,1.0,5.0,50.0,2.5,0.0,
408.0,Michael Burton,30.0,KAN,RB,17.0,0.0,3.0,2.0,11.0,5.5,0.0,0.0,33.3,9.0,0.1,0.6,66.7,3.7,0.0,
409.0,Quintez Cephus,24.0,DET,WR,4.0,1.0,3.0,2.0,15.0,7.5,0.0,1.0,66.7,9.0,0.5,3.8,66.7,5.0,0.0,
410.0,Tyrie Cleveland,25.0,DEN,WR,6.0,0.0,7.0,2.0,28.0,14.0,0.0,1.0,28.6,16.0,0.3,4.7,28.6,4.0,0.0,
411.0,Pharoh Cooper,27.0,ARI,WR,5.0,1.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,3.0,0.4,1.2,100.0,3.0,0.0,
412.0,Jaelon Darden,23.0,TAM,WR,12.0,0.0,2.0,2.0,26.0,13.0,0.0,1.0,50.0,25.0,0.2,2.2,100.0,13.0,0.0,
413.0,Mike Davis,29.0,BAL,RB,8.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,7.0,0.3,0.5,100.0,2.0,1.0,
414.0,Trestan Ebner,23.0,CHI,RB,17.0,0.0,8.0,2.0,8.0,4.0,0.0,0.0,25.0,6.0,0.1,0.5,25.0,1.0,2.0,
415.0,Demetric Felton,24.0,CLE,WR,8.0,2.0,4.0,2.0,8.0,4.0,0.0,0.0,25.0,5.0,0.3,1.0,50.0,2.0,1.0,
416.0,Jalen Guyton,25.0,LAC,WR,3.0,0.0,4.0,2.0,64.0,32.0,0.0,2.0,50.0,54.0,0.7,21.3,50.0,16.0,0.0,
417.0,Deonte Harty,25.0,NOR,WR,4.0,0.0,2.0,2.0,13.0,6.5,0.0,0.0,50.0,9.0,0.5,3.3,100.0,6.5,1.0,
418.0,Justin Herbert,24.0,LAC,QB,17.0,17.0,2.0,2.0,-10.0,-5.0,0.0,0.0,0.0,-2.0,0.1,-0.6,100.0,-5.0,8.0,AP MVP-9
419.0,Dennis Houston,23.0,DAL,WR,2.0,0.0,6.0,2.0,16.0,8.0,0.0,0.0,16.7,11.0,1.0,8.0,33.3,2.7,0.0,
420.0,Lil'Jordan Humphrey,24.0,NWE,WR,6.0,2.0,4.0,2.0,20.0,10.0,0.0,0.0,50.0,11.0,0.3,3.3,50.0,5.0,0.0,
421.0,Caleb Huntley,24.0,ATL,RB,12.0,0.0,2.0,2.0,3.0,1.5,0.0,0.0,0.0,2.0,0.2,0.3,100.0,1.5,1.0,
422.0,Andy Isabella,26.0,2TM,WR,5.0,0.0,5.0,2.0,21.0,10.5,0.0,2.0,40.0,11.0,0.4,4.2,40.0,4.2,0.0,
422.0,Andy Isabella,26.0,ARI,WR,3.0,0.0,5.0,2.0,21.0,10.5,0.0,2.0,40.0,11.0,0.7,7.0,40.0,4.2,0.0,
422.0,Andy Isabella,26.0,BAL,WR,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
423.0,Cade Johnson,24.0,SEA,WR,3.0,0.0,4.0,2.0,21.0,10.5,0.0,2.0,50.0,11.0,0.7,7.0,50.0,5.3,0.0,
424.0,Keith Kirkwood,28.0,NOR,WR,5.0,1.0,4.0,2.0,18.0,9.0,0.0,1.0,25.0,14.0,0.4,3.6,50.0,4.5,0.0,
425.0,Anthony McFarland Jr.,24.0,PIT,RB,1.0,0.0,2.0,2.0,11.0,5.5,0.0,1.0,50.0,12.0,2.0,11.0,100.0,5.5,0.0,
426.0,Sean McKeon,25.0,DAL,TE,13.0,0.0,3.0,2.0,11.0,5.5,0.0,1.0,33.3,10.0,0.2,0.8,66.7,3.7,0.0,
427.0,Racey McMath,23.0,TEN,WR,5.0,0.0,8.0,2.0,40.0,20.0,0.0,1.0,12.5,39.0,0.4,8.0,25.0,5.0,0.0,
428.0,Kene Nwangwu,24.0,MIN,RB,17.0,0.0,2.0,2.0,21.0,10.5,0.0,1.0,100.0,16.0,0.1,1.2,100.0,10.5,0.0,AP-2
429.0,Dezmon Patmon,24.0,IND,WR,1.0,0.0,6.0,2.0,24.0,12.0,0.0,1.0,33.3,17.0,2.0,24.0,33.3,4.0,0.0,
430.0,Larry Rountree,23.0,LAC,RB,4.0,0.0,2.0,2.0,14.0,7.0,0.0,1.0,50.0,13.0,0.5,3.5,100.0,7.0,0.0,
431.0,Drew Sample,26.0,CIN,TE,2.0,2.0,2.0,2.0,-2.0,-1.0,0.0,0.0,0.0,2.0,1.0,-1.0,100.0,-1.0,0.0,
432.0,Braylon Sanders,23.0,MIA,WR,3.0,0.0,3.0,2.0,17.0,8.5,0.0,0.0,33.3,13.0,0.7,5.7,66.7,5.7,1.0,
433.0,Mason Schreck,29.0,HOU,TE,3.0,1.0,2.0,2.0,6.0,3.0,0.0,0.0,50.0,6.0,0.7,2.0,100.0,3.0,0.0,
434.0,Benny Snell Jr.,24.0,PIT,RB,17.0,0.0,2.0,2.0,17.0,8.5,0.0,1.0,50.0,11.0,0.1,1.0,100.0,8.5,0.0,
435.0,Stephen Sullivan,26.0,CAR,TE,14.0,0.0,6.0,2.0,46.0,23.0,0.0,2.0,33.3,33.0,0.1,3.3,33.3,7.7,0.0,
436.0,Mike Thomas,28.0,CIN,WR,10.0,2.0,10.0,2.0,38.0,19.0,0.0,1.0,10.0,33.0,0.2,3.8,20.0,3.8,0.0,
437.0,Jalen Tolbert,23.0,DAL,WR,8.0,1.0,3.0,2.0,12.0,6.0,0.0,0.0,33.3,8.0,0.3,1.5,66.7,4.0,0.0,
438.0,Austin Trammell,24.0,LAR,WR,6.0,0.0,4.0,2.0,13.0,6.5,0.0,1.0,50.0,8.0,0.3,2.2,50.0,3.3,0.0,
439.0,Cole Turner,22.0,WAS,TE,10.0,2.0,9.0,2.0,23.0,11.5,0.0,1.0,11.1,18.0,0.2,2.3,22.2,2.6,0.0,
440.0,Jalen Virgil,24.0,DEN,WR,9.0,1.0,5.0,2.0,75.0,37.5,1.0,2.0,40.0,66.0,0.2,8.3,40.0,15.0,1.0,
441.0,Jonathan Ward,25.0,TEN,RB,3.0,0.0,3.0,2.0,7.0,3.5,0.0,1.0,66.7,4.0,0.7,2.3,66.7,2.3,0.0,
442.0,Nsimba Webster,26.0,CHI,WR,2.0,0.0,3.0,2.0,14.0,7.0,0.0,1.0,66.7,8.0,1.0,7.0,66.7,4.7,1.0,
443.0,Trevon Wesco,27.0,CHI,TE,14.0,1.0,4.0,2.0,26.0,13.0,0.0,1.0,25.0,23.0,0.1,1.9,50.0,6.5,0.0,
