rk,player,age,team,pos,g,gs,att,yds,td,1d,succ%,lng,y/a,y/g,a/g,fmb,awards
347.0,David Njoku,25.0,CLE,TE,16.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
348.0,Gunner Olszewski,25.0,NWE,WR,16.0,0.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.6,0.1,3.0,
349.0,K.J. Osborn,24.0,MIN,WR,17.0,9.0,1.0,10.0,0.0,1.0,100.0,10.0,10.0,0.6,0.1,0.0,
350.0,Devine Ozigbo,25.0,NOR,RB,2.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-1.5,0.5,0.0,
351.0,Michael Palardy,29.0,MIA,P,17.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
352.0,Josh Palmer,22.0,LAC,WR,17.0,5.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,0.0,
353.0,Breshad Perriman,28.0,TAM,WR,6.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.5,0.2,0.0,
354.0,Trey Ragas,25.0,LVR,RB,1.0,0.0,1.0,9.0,0.0,1.0,100.0,9.0,9.0,9.0,1.0,0.0,
355.0,Amari Rodgers,22.0,GNB,WR,16.0,1.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.7,0.1,2.0,
356.0,Chester Rogers,27.0,TEN,WR,16.0,2.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.6,0.1,4.0,
357.0,John Ross,26.0,NYG,WR,10.0,1.0,1.0,16.0,0.0,1.0,100.0,16.0,16.0,1.6,0.1,1.0,
358.0,Sterling Shepard,28.0,NYG,WR,7.0,6.0,1.0,-9.0,0.0,0.0,0.0,-9.0,-9.0,-1.3,0.1,0.0,
359.0,Cam Sims,25.0,WAS,WR,14.0,3.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.5,0.1,0.0,
360.0,Darius Slayton,24.0,NYG,WR,13.0,5.0,1.0,-13.0,0.0,0.0,0.0,-13.0,-13.0,-1.0,0.1,1.0,
361.0,Ito Smith,26.0,DAL,RB,1.0,0.0,1.0,4.0,1.0,1.0,100.0,4.0,4.0,4.0,1.0,0.0,
362.0,Jeff Smith,24.0,NYJ,WR,12.0,3.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,
363.0,Shi Smith,23.0,CAR,WR,6.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.5,0.2,0.0,
364.0,Tremon Smith,25.0,HOU,DB,17.0,2.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.4,0.1,0.0,
365.0,Kenny Stills,29.0,NOR,WR,13.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,
366.0,Adam Thielen,31.0,MIN,WR,13.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.1,1.0,
367.0,Quez Watkins,23.0,PHI,WR,17.0,12.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,
368.0,Derek Watt,29.0,PIT,FB,17.0,4.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,
369.0,Preston Williams,24.0,MIA,WR,8.0,3.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.9,0.1,0.0,
370.0,Andrew Wingard,25.0,JAX,SS,15.0,15.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,0.0,
371.0,Olamide Zaccheaus,24.0,ATL,WR,17.0,8.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,
372.0,Davante Adams,29.0,GNB,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-1"
373.0,Rodney Adams,27.0,CHI,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
374.0,Mo Alie-Cox,28.0,IND,TE,17.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
375.0,Keenan Allen,29.0,LAC,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
376.0,Geronimo Allison,27.0,DET,WR,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
377.0,Danny Amendola,36.0,HOU,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
378.0,Stephen Anderson,28.0,LAC,TE,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
379.0,JJ Arcega-Whiteside,24.0,PHI,WR,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
380.0,Dan Arnold,26.0,2TM,WR,11.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
380.0,Dan Arnold,26.0,CAR,WR,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
380.0,Dan Arnold,26.0,JAX,WR,8.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
381.0,Antony Auclair,28.0,HOU,TE,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
382.0,Rashod Bateman,22.0,BAL,WR,12.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
383.0,John Bates,24.0,WAS,TE,17.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
384.0,Nick Bawden,25.0,NYJ,RB,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
385.0,Cole Beasley,32.0,BUF,WR,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
386.0,Nick Bellore,32.0,SEA,LB,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
387.0,Travis Benjamin,32.0,SFO,WR,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
388.0,Trinity Benson,24.0,DET,WR,8.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
389.0,Tarik Black,23.0,NYJ,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
390.0,Christian Blake,25.0,ATL,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
391.0,Kendall Blanton,26.0,LAR,TE,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
392.0,Miles Boykin,25.0,BAL,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
393.0,Nick Boyle,28.0,BAL,TE,5.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
394.0,Garrett Bradbury,26.0,MIN,C,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
395.0,Ja'Marcus Bradley,25.0,CLE,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
396.0,Darius Bradwell,24.0,LAC,FB,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
397.0,Cameron Brate,30.0,TAM,TE,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
398.0,Daniel Brown,29.0,NYJ,WR,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
399.0,John Brown,31.0,2TM,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
399.0,John Brown,31.0,DEN,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
399.0,John Brown,31.0,JAX,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
400.0,Noah Brown,25.0,DAL,WR,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
401.0,Pharaoh Brown,27.0,HOU,TE,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
402.0,Harrison Bryant,23.0,CLE,TE,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
403.0,Damiere Byrd,28.0,CHI,WR,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
404.0,Marquez Callaway,23.0,NOR,WR,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
405.0,Parris Campbell,24.0,IND,WR,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
406.0,Tevaughn Campbell,28.0,LAC,RCB,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
407.0,Derek Carrier,31.0,LVR,TE,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
408.0,Cethan Carter,26.0,MIA,TE,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
409.0,Quintez Cephus,23.0,DET,WR,5.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
410.0,DJ Chark,25.0,JAX,WR,4.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
411.0,Tyrie Cleveland,24.0,DEN,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
412.0,Keelan Cole,28.0,NYJ,WR,15.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
413.0,Nico Collins,22.0,HOU,WR,14.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
414.0,Tyler Conklin,26.0,MIN,TE,17.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
415.0,Jared Cook,34.0,LAC,TE,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
416.0,Amari Cooper,27.0,DAL,WR,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
417.0,Isaiah Coulter,23.0,CHI,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
418.0,Keke Coutee,24.0,IND,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
419.0,Keion Crossen,25.0,NYG,DB,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
420.0,Jamison Crowder,28.0,NYJ,WR,12.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
421.0,Dominique Dafney,24.0,GNB,TE,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
422.0,Darrell Daniels,27.0,ARI,TE,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
423.0,Frank Darby,24.0,ATL,WR,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
424.0,Corey Davis,26.0,NYJ,WR,9.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
425.0,Davion Davis,25.0,HOU,WR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
426.0,Gabriel Davis,22.0,BUF,WR,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
427.0,Tyler Davis,24.0,GNB,TE,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
428.0,Dion Dawkins,27.0,BUF,LT,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
429.0,Taylor Decker,28.0,DET,LT,9.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
430.0,Josiah Deguara,24.0,GNB,TE,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
431.0,Stefon Diggs,28.0,BUF,WR,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
432.0,Will Dissly,25.0,SEA,TE,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
433.0,Jack Doyle,31.0,IND,TE,17.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
434.0,Ross Dwelley,26.0,SFO,TE,17.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
435.0,Ben Ellefson,25.0,MIN,TE,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
436.0,Alex Erickson,29.0,CAR,WR,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
437.0,Noah Fant,24.0,DEN,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
438.0,Luke Farrell,24.0,JAX,TE,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
439.0,Darren Fells,35.0,DET,TE,7.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
440.0,Anthony Firkser,26.0,TEN,FB,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
441.0,Dez Fitzpatrick,24.0,TEN,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
442.0,Isaiah Ford,25.0,MIA,WR,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
443.0,Jody Fortson,26.0,KAN,TE,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
444.0,Pat Freiermuth,23.0,PIT,TE,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
445.0,Will Fuller,27.0,MIA,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
446.0,Russell Gage,25.0,ATL,WR,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
447.0,Michael Gallup,25.0,DAL,WR,9.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
448.0,Zach Gentry,25.0,PIT,TE,17.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
449.0,Mike Gesicki,26.0,MIA,TE,17.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
450.0,Dallas Goedert,26.0,PHI,TE,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
451.0,Kenny Golladay,28.0,NYG,WR,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
452.0,Josh Gordon,30.0,KAN,WR,12.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
453.0,Jimmy Graham,35.0,CHI,TE,15.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
454.0,Kylen Granson,23.0,IND,TE,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
455.0,Noah Gray,22.0,KAN,TE,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
456.0,A.J. Green,33.0,ARI,WR,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
457.0,Garrett Griffin,27.0,NOR,TE,13.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
458.0,Ryan Griffin,31.0,NYJ,TE,14.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
459.0,Rob Gronkowski,32.0,TAM,TE,12.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
460.0,Marvin Hall,28.0,ATL,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
461.0,KJ Hamler,22.0,DEN,WR,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
462.0,Demetrius Harris,30.0,ARI,TE,14.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
463.0,N'Keal Harry,24.0,NWE,WR,12.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
464.0,Penny Hart,25.0,SEA,WR,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
465.0,Daniel Helm,26.0,LVR,TE,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
466.0,Hunter Henry,27.0,NWE,TE,17.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
467.0,Chris Herndon,25.0,MIN,FB,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
468.0,Parker Hesse,26.0,ATL,DE,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
469.0,Tyler Higbee,28.0,LAR,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
470.0,Rashard Higgins,27.0,CLE,WR,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
471.0,Tee Higgins,22.0,CIN,WR,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
472.0,K.J. Hill,24.0,LAC,CB,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
473.0,T.Y. Hilton,32.0,IND,WR,10.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
474.0,Kendall Hinton,24.0,DEN,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
475.0,T.J. Hockenson,24.0,DET,TE,12.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
476.0,KhaDarel Hodge,26.0,DET,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
477.0,Chris Hogan,34.0,NOR,WR,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
478.0,Mack Hollins,28.0,MIA,WR,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
479.0,Cody Hollister,28.0,TEN,WR,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
480.0,Jacob Hollister,28.0,JAX,TE,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
481.0,Amani Hooker,23.0,TEN,FS,12.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
482.0,Austin Hooper,27.0,CLE,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
483.0,Brycen Hopkins,24.0,LAR,TE,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
484.0,DeAndre Hopkins,29.0,ARI,WR,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
485.0,Jesper Horsted,24.0,CHI,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
486.0,O.J. Howard,27.0,TAM,TE,17.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
487.0,Tommy Hudson,24.0,TEN,TE,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
488.0,Lil'Jordan Humphrey,23.0,NOR,WR,10.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
489.0,Adam Humphries,28.0,WAS,WR,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
490.0,Hayden Hurst,28.0,ATL,TE,13.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
491.0,Trenton Irwin,26.0,CIN,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
492.0,Andy Isabella,25.0,ARI,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
493.0,Tyree Jackson,24.0,PHI,TE,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
494.0,Jesse James,27.0,CHI,TE,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
495.0,Blake Jarwin,27.0,DAL,TE,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
496.0,Jauan Jennings,24.0,SFO,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
497.0,Collin Johnson,24.0,NYG,WR,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
498.0,Jakob Johnson,27.0,NWE,FB,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
499.0,Juwan Johnson,25.0,NOR,WR,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
500.0,Lane Johnson,31.0,PHI,RT,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,AP-2
501.0,Tyler Johnson,23.0,TAM,WR,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
502.0,Tyron Johnson,25.0,JAX,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
503.0,Julio Jones,32.0,TEN,WR,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
504.0,Marvin Jones,31.0,JAX,WR,17.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
505.0,Brevin Jordan,21.0,HOU,TE,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
506.0,Marcus Kemp,26.0,KAN,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
507.0,Tom Kennedy,25.0,DET,WR,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
508.0,Keith Kirkwood,27.0,CAR,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
509.0,Dawson Knox,25.0,BUF,TE,15.0,14.0,0.0,4.0,0.0,0.0,,,,0.3,0.0,0.0,
510.0,Tyler Kroft,29.0,NYJ,TE,9.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
511.0,Jake Kumerow,29.0,BUF,WR,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
512.0,Marcedes Lewis,37.0,GNB,TE,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
513.0,Tommylee Lewis,29.0,MIA,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
514.0,Hunter Long,23.0,MIA,TE,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
515.0,Chris Manhertz,29.0,JAX,TE,17.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
516.0,Terrace Marshall Jr.,21.0,CAR,WR,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
517.0,Conor McDermott,29.0,NYJ,T,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
518.0,Codey McElroy,29.0,TAM,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
519.0,Sean McKeon,24.0,DAL,TE,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
520.0,Tre' McKitty,22.0,LAC,TE,11.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
521.0,Racey McMath,22.0,TEN,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
522.0,Kirk Merritt,24.0,MIA,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
523.0,Jaydon Mickens,27.0,JAX,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
524.0,Anthony Miller,27.0,2TM,WR,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
524.0,Anthony Miller,27.0,HOU,WR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
524.0,Anthony Miller,27.0,PIT,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
525.0,Denzel Mims,24.0,NYJ,WR,11.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
526.0,D.J. Montgomery,25.0,NYJ,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
527.0,Chris Moore,28.0,HOU,WR,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
528.0,David Moore,26.0,DEN,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
529.0,Jason Moore,26.0,LAC,WR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
530.0,Foster Moreau,24.0,LVR,TE,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
531.0,Johnny Mundt,27.0,LAR,TE,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
532.0,Chris Myarick,26.0,NYG,TE,8.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
533.0,Matt Nelson,26.0,DET,RT,13.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
534.0,Dazz Newsome,22.0,CHI,WR,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
535.0,James O'Shaughnessy,29.0,JAX,TE,7.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
536.0,Albert Okwuegbunam,23.0,DEN,TE,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
537.0,Josh Oliver,24.0,BAL,TE,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
538.0,Donald Parham,24.0,LAC,TE,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
539.0,DeVante Parker,28.0,MIA,WR,10.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
540.0,Colby Parkinson,22.0,SEA,TE,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
541.0,Dezmon Patmon,23.0,IND,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
542.0,Tim Patrick,28.0,DEN,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
543.0,Donovan Peoples-Jones,22.0,CLE,WR,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
544.0,Dante Pettis,26.0,NYG,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
545.0,Danny Pinter,25.0,IND,G,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
546.0,Kyle Pitts,21.0,ATL,TE,17.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
547.0,Bobby Price,23.0,DET,DB,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
548.0,Byron Pringle,28.0,KAN,WR,17.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
549.0,James Proche,25.0,BAL,WR,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
550.0,MyCole Pruitt,29.0,TEN,TE,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
551.0,Kevin Rader,26.0,PIT,TE,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
552.0,Mike Remmers,32.0,KAN,T,4.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
553.0,Josh Reynolds,26.0,2TM,WR,12.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
553.0,Josh Reynolds,26.0,TEN,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
553.0,Josh Reynolds,26.0,DET,WR,7.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
